loyalty_number,months_inactive,explicitly_cancelled,churned
625458,1,False,0
625497,0,False,0
625524,1,False,0
625557,0,False,0
625599,3,False,0
625621,1,False,0
625784,0,False,0
625859,0,False,0
625870,0,False,0
625945,0,False,0
626030,1,False,0
626046,2,False,0
626068,2,False,0
626149,1,False,0
626211,1,False,0
626474,1,False,0
626542,0,False,0
626560,0,False,0
626664,0,False,0
626746,0,False,0
626762,0,False,0
626767,0,False,0
626973,0,False,0
627107,23,True,1
627191,18,True,1
627354,0,False,0
627373,0,False,0
627428,1,False,0
627485,1,False,0
627489,0,False,0
627502,2,False,0
627568,19,True,1
627670,0,False,0
627778,0,False,0
627791,0,False,0
627826,0,False,0
627893,1,False,0
627915,0,False,0
627970,0,False,0
628017,0,False,0
628081,1,False,0
628096,0,False,0
628130,1,False,0
628169,0,False,0
628180,0,False,0
628211,3,False,0
628258,0,False,0
628320,2,False,0
628409,1,False,0
628431,0,False,0
628475,1,False,0
628533,1,False,0
628578,0,False,0
628596,0,False,0
628618,0,False,0
628669,1,False,0
628837,0,False,0
628840,0,False,0
628844,0,False,0
628860,0,False,0
628917,1,False,0
628924,0,False,0
628952,0,False,0
629177,0,False,0
629299,0,False,0
629394,0,False,0
629410,0,False,0
629642,0,False,0
629706,1,False,0
629753,0,False,0
629966,0,False,0
629995,0,False,0
630034,0,False,0
630071,2,False,0
630209,3,False,0
630265,0,False,0
630290,15,True,1
630320,0,False,0
630338,0,False,0
630396,0,False,0
630588,0,False,0
630694,21,True,1
630711,2,False,0
630869,2,False,0
630880,2,False,0
630920,1,False,0
631051,0,False,0
631070,3,False,0
631100,0,False,0
631200,5,True,1
631379,0,False,0
631406,2,False,0
631543,0,False,0
631557,0,False,0
631583,0,False,0
631661,2,False,0
631683,1,False,0
631704,0,False,0
631801,0,True,1
631821,0,False,0
631839,0,False,0
631853,0,False,0
631854,1,False,0
631869,0,False,0
632097,0,False,0
632103,0,False,0
632130,1,False,0
632199,0,False,0
632352,0,False,0
632398,1,False,0
632399,2,False,0
632435,0,False,0
632515,0,False,0
632556,0,False,0
632638,0,False,0
632720,0,False,0
632793,0,False,0
632826,0,False,0
632951,0,False,0
632974,0,False,0
632981,0,False,0
633135,0,False,0
633140,2,False,0
633202,1,False,0
633299,0,False,0
633330,1,False,0
633332,2,False,0
633458,0,False,0
633627,1,False,0
633631,1,False,0
633640,0,False,0
633734,9,True,1
633749,1,False,0
633787,0,False,0
633861,0,False,0
633910,1,False,0
633938,0,False,0
633992,1,False,0
633999,1,False,0
634181,0,False,0
634185,0,False,0
634269,12,True,1
634386,2,False,0
634392,0,False,0
634418,0,False,0
634423,0,False,0
634503,0,False,0
634615,1,False,0
634727,4,False,0
634807,0,False,0
634850,1,False,0
634900,1,False,0
634916,0,False,0
635084,0,False,0
635162,10,False,1
635225,0,False,0
635249,0,False,0
635302,0,False,0
635334,2,False,0
635509,1,False,0
635517,2,False,0
635531,0,False,0
635616,0,False,0
635715,0,False,0
635719,0,False,0
635805,11,False,1
635907,0,False,0
636000,0,False,0
636012,0,False,0
636017,2,False,0
636045,0,False,0
636177,0,False,0
636213,0,False,0
636293,0,False,0
636413,0,False,0
636505,1,False,0
636533,0,False,0
636673,0,False,0
636749,0,False,0
636753,0,False,0
636813,0,False,0
636965,0,False,0
637151,3,False,0
637249,0,False,0
637396,0,False,0
637532,1,False,0
637580,0,False,0
637641,1,False,0
637655,0,False,0
637687,0,False,0
637721,0,False,0
637760,3,False,0
637765,0,False,0
637927,1,False,0
637986,0,False,0
638004,1,False,0
638152,2,False,0
638162,0,False,0
638207,1,False,0
638237,0,False,0
638253,1,False,0
638264,1,False,0
638368,1,False,0
638389,0,False,0
638466,22,False,1
638469,0,False,0
638495,5,False,0
638506,1,False,0
638602,0,False,0
638618,0,False,0
638685,3,False,0
638732,1,False,0
638733,0,False,0
638754,21,True,1
638804,1,False,0
639116,19,True,1
639117,0,False,0
639145,4,False,0
639258,8,False,1
639383,0,False,0
639419,0,False,0
639466,0,False,0
639510,2,False,0
639613,0,False,0
639626,0,False,0
639701,0,False,0
639705,1,False,0
639807,2,False,0
640009,0,False,0
640082,0,False,0
640110,1,False,0
640116,0,False,0
640163,0,False,0
640238,0,False,0
640244,2,False,0
640285,3,True,1
640418,1,False,0
640555,0,False,0
640588,0,False,0
640614,0,False,0
640831,0,False,0
640833,0,False,0
640920,22,True,1
641039,1,False,0
641050,0,False,0
641103,2,True,1
641123,0,False,0
641159,1,False,0
641160,1,False,0
641162,0,False,0
641164,0,False,0
641189,0,False,0
641327,1,False,0
641384,6,False,1
641448,2,False,0
641586,2,False,0
641612,0,False,0
641642,0,False,0
641704,0,False,0
641734,0,False,0
641869,1,False,0
641879,1,False,0
641884,0,False,0
641970,0,False,0
641997,0,False,0
642000,0,False,0
642002,0,False,0
642020,0,False,0
642031,0,False,0
642043,0,False,0
642099,1,False,0
642102,0,False,0
642109,1,False,0
642313,6,False,1
642323,1,False,0
642401,10,True,1
642409,1,False,0
642449,0,False,0
642485,1,False,0
642738,0,False,0
642808,1,False,0
642901,0,False,0
642976,0,False,0
643026,1,False,0
643059,0,False,0
643099,3,False,0
643117,1,False,0
643225,2,False,0
643300,0,False,0
643362,13,True,1
643364,1,False,0
643476,1,False,0
643480,0,False,0
643507,2,False,0
643605,0,False,0
643643,3,False,0
643669,1,False,0
643705,1,False,0
643854,0,False,0
643912,1,False,0
644014,0,False,0
644017,0,False,0
644163,0,False,0
644251,0,False,0
644265,0,False,0
644374,0,False,0
644390,0,False,0
644417,14,True,1
644434,0,False,0
644551,0,False,0
644630,0,False,0
644652,0,False,0
644769,2,False,0
644786,0,False,0
644865,0,False,0
644893,11,True,1
644938,0,False,0
644945,1,False,0
645057,2,False,0
645072,0,False,0
645078,0,False,0
645081,1,False,0
645114,0,False,0
645145,1,False,0
645147,0,False,0
645244,0,False,0
645265,0,False,0
645280,2,False,0
645450,0,False,0
645508,4,False,0
645566,3,False,0
645600,0,False,0
645653,1,False,0
645688,1,False,0
645712,1,False,0
645895,0,False,0
645919,0,False,0
645927,0,False,0
645986,1,False,0
646022,0,False,0
646023,0,False,0
646038,1,False,0
646137,0,False,0
646168,1,False,0
646178,0,False,0
646187,0,False,0
646189,2,False,0
646198,8,True,1
646225,2,False,0
646277,0,False,0
646359,1,False,0
646399,1,False,0
646502,0,False,0
646519,1,False,0
646935,1,False,0
647005,12,True,1
647041,0,False,0
647133,0,False,0
647214,0,False,0
647491,0,False,0
647658,4,True,1
647672,0,False,0
647684,1,False,0
647726,0,False,0
647791,1,False,0
647894,0,False,0
647933,0,False,0
647956,1,False,0
648043,4,False,0
648077,0,False,0
648231,1,False,0
648365,0,False,0
648380,0,False,0
648432,0,False,0
648455,0,False,0
648533,1,False,0
648575,0,False,0
648586,0,False,0
648596,0,False,0
648648,0,False,0
648653,0,False,0
648924,5,False,0
649052,0,False,0
649054,0,False,0
649089,1,False,0
649104,0,False,0
649194,1,False,0
649321,0,False,0
649422,0,False,0
649442,0,False,0
649487,11,True,1
649656,1,False,0
649680,1,False,0
649770,0,False,0
649802,0,False,0
649855,0,False,0
649918,0,False,0
649961,0,False,0
649972,10,True,1
649994,0,False,0
650290,13,True,1
650358,2,False,0
650377,3,False,0
650420,2,False,0
650445,0,False,0
650466,0,False,0
650486,0,False,0
650529,2,False,0
650553,0,False,0
650621,2,False,0
650657,0,False,0
650704,0,False,0
650721,0,False,0
650870,0,False,0
651006,0,False,0
651020,0,False,0
651054,2,False,0
651097,0,False,0
651250,0,False,0
651281,0,False,0
651377,0,False,0
651605,0,False,0
651622,1,False,0
651631,0,False,0
651645,1,False,0
651694,0,False,0
651740,0,False,0
651835,4,False,0
651959,1,False,0
652034,0,False,0
652047,2,False,0
652194,0,False,0
652212,0,False,0
652291,0,False,0
652370,1,False,0
652374,1,False,0
652394,1,False,0
652498,0,False,0
652499,0,False,0
652501,0,False,0
652518,1,False,0
652614,0,False,0
652636,0,False,0
652642,0,False,0
652741,1,False,0
652756,1,False,0
652790,1,False,0
652816,0,False,0
652852,0,False,0
652862,0,False,0
653015,1,False,0
653070,0,False,0
653081,0,False,0
653191,1,False,0
653259,0,False,0
653304,2,True,1
653324,1,False,0
653337,0,False,0
653340,0,False,0
653354,0,False,0
653400,5,True,1
653441,0,False,0
653539,2,False,0
653542,2,False,0
653572,1,False,0
653636,0,False,0
653637,0,False,0
653698,0,False,0
653851,0,False,0
653973,1,False,0
654073,0,False,0
654086,0,False,0
654122,0,False,0
654187,0,False,0
654225,7,True,1
654249,0,False,0
654288,1,False,0
654389,0,False,0
654433,8,True,1
654540,2,False,0
654578,0,False,0
654748,12,True,1
654751,0,False,0
654817,0,False,0
654890,0,False,0
654941,0,False,0
655016,18,True,1
655039,0,False,0
655044,0,False,0
655082,0,False,0
655085,0,False,0
655325,0,False,0
655453,0,False,0
655480,0,False,0
655715,1,False,0
655721,0,False,0
655743,0,False,0
655892,0,False,0
655957,2,False,0
656027,0,False,0
656036,17,True,1
656288,0,False,0
656360,0,False,0
656415,1,False,0
656454,0,False,0
656487,0,False,0
656572,0,False,0
656639,2,False,0
656650,1,False,0
656942,1,False,0
656993,1,False,0
657116,1,False,0
657118,2,False,0
657339,2,False,0
657492,1,False,0
657668,1,False,0
657730,16,True,1
657748,1,False,0
657842,0,False,0
657865,0,False,0
657946,0,False,0
658076,0,False,0
658175,0,False,0
658310,3,False,0
658330,0,False,0
658407,10,True,1
658546,1,False,0
658726,19,True,1
658861,0,False,0
658996,1,False,0
659011,3,False,0
659112,1,False,0
659147,1,False,0
659205,1,False,0
659251,1,False,0
659400,0,False,0
659419,0,False,0
659481,0,False,0
659536,2,False,0
659607,0,False,0
659637,0,False,0
659767,2,False,0
659781,0,False,0
659882,8,True,1
659967,1,False,0
660030,0,False,0
660047,1,False,0
660119,1,False,0
660178,0,False,0
660197,1,False,0
660294,3,False,0
660376,1,False,0
660395,0,False,0
660436,0,False,0
660457,1,False,0
660554,0,False,0
660684,3,False,0
660768,1,False,0
660922,0,False,0
660958,0,False,0
661035,0,False,0
661050,1,False,0
661054,1,False,0
661069,15,True,1
661088,0,False,0
661118,0,False,0
661150,1,True,1
661193,0,False,0
661274,1,False,0
661321,0,False,0
661411,0,False,0
661451,1,False,0
661469,0,False,0
661487,1,False,0
661502,0,False,0
661587,0,False,0
661708,0,False,0
661744,0,False,0
662022,0,False,0
662045,0,False,0
662164,0,False,0
662166,2,False,0
662209,0,False,0
662268,0,False,0
662272,2,False,0
662380,3,False,0
662392,23,True,1
662406,2,False,0
662489,21,True,1
662521,0,False,0
662594,1,False,0
662665,2,False,0
662750,0,False,0
662848,0,False,0
662880,1,False,0
662934,1,False,0
662936,0,False,0
662973,0,False,0
663062,0,False,0
663067,0,False,0
663133,1,False,0
663150,0,False,0
663213,0,False,0
663270,1,False,0
663343,0,False,0
663382,0,False,0
663402,0,False,0
663416,0,False,0
663422,2,True,1
663513,1,False,0
663514,0,False,0
663521,0,False,0
663573,0,False,0
663659,0,False,0
663719,1,False,0
663746,1,True,1
663757,6,True,1
663897,2,False,0
663918,0,False,0
664008,0,False,0
664034,9,True,1
664052,0,False,0
664054,0,False,0
664062,0,False,0
664084,0,False,0
664112,1,False,0
664183,0,False,0
664277,1,False,0
664379,0,False,0
664493,1,False,0
664666,0,False,0
664684,0,False,0
664705,0,False,0
664737,1,False,0
664759,2,False,0
664771,0,False,0
664799,2,False,0
664856,0,False,0
665024,0,False,0
665100,4,False,0
665373,19,True,1
665403,0,False,0
665454,0,False,0
665467,0,False,0
665548,2,False,0
665645,0,False,0
665646,0,False,0
665679,1,False,0
665701,2,False,0
665773,2,False,0
665890,0,False,0
666189,0,False,0
666222,0,False,0
666301,2,False,0
666337,0,False,0
666381,0,False,0
666417,0,False,0
666473,1,False,0
666504,0,False,0
666556,1,False,0
666572,0,False,0
666597,0,False,0
666608,0,False,0
666667,1,False,0
666680,0,False,0
666702,13,True,1
666761,17,True,1
666877,0,False,0
666878,0,False,0
666933,0,False,0
666952,1,False,0
667041,3,False,0
667117,0,False,0
667157,0,False,0
667262,3,False,0
667275,3,False,0
667293,0,False,0
667314,10,True,1
667341,1,False,0
667356,22,True,1
667398,19,True,1
667517,2,True,1
667615,0,False,0
667634,0,False,0
667687,0,False,0
667692,2,False,0
667767,1,False,0
667781,0,False,0
667798,1,False,0
667860,2,False,0
667901,0,False,0
667974,1,False,0
668000,3,False,0
668020,2,False,0
668136,1,False,0
668213,0,False,0
668235,0,False,0
668253,0,False,0
668325,1,False,0
668510,0,False,0
668576,0,False,0
668599,0,False,0
668624,1,False,0
668692,2,False,0
668843,1,False,0
668865,3,False,0
668959,0,False,0
668968,0,False,0
668970,0,False,0
669028,1,False,0
669065,0,False,0
669066,0,False,0
669222,0,False,0
669368,0,False,0
669373,0,False,0
669493,0,False,0
669501,2,False,0
669810,0,False,0
669812,0,False,0
669890,0,False,0
669894,1,False,0
669978,0,False,0
670000,1,False,0
670002,3,False,0
670040,0,False,0
670131,1,False,0
670210,1,False,0
670215,1,False,0
670289,4,True,1
670294,3,False,0
670371,0,False,0
670430,1,False,0
670606,2,False,0
670666,0,False,0
670686,2,False,0
670751,1,False,0
670817,0,False,0
670836,6,True,1
670939,2,False,0
670985,0,False,0
671077,5,False,0
671115,1,False,0
671119,0,False,0
671173,2,False,0
671309,23,True,1
671359,2,False,0
671368,0,False,0
671383,0,False,0
671528,1,False,0
671534,2,False,0
671628,0,False,0
671639,0,False,0
671764,1,True,1
671803,0,False,0
671849,0,False,0
671911,1,False,0
671928,0,False,0
671933,0,False,0
672039,0,False,0
672089,0,False,0
672103,3,False,0
672170,0,False,0
672236,0,False,0
672255,0,False,0
672308,0,False,0
672336,1,False,0
672391,0,False,0
672395,2,False,0
672430,1,False,0
672431,1,False,0
672570,0,False,0
672600,4,False,0
672635,0,False,0
672649,0,False,0
672679,0,False,0
672781,0,False,0
672819,0,False,0
672893,2,False,0
672904,2,False,0
673054,0,False,0
673061,19,True,1
673192,0,False,0
673301,3,True,1
673399,1,False,0
673401,1,False,0
673424,0,False,0
673492,0,False,0
673872,1,False,0
673934,2,False,0
674118,1,False,0
674281,1,False,0
674327,0,False,0
674372,1,False,0
674375,0,False,0
674394,0,False,0
674462,1,False,0
674497,0,False,0
674637,0,False,0
674643,0,False,0
674689,0,False,0
674738,12,True,1
674781,0,False,0
674805,1,False,0
674876,1,False,0
674923,1,False,0
674933,0,False,0
675057,0,False,0
675104,1,False,0
675106,0,False,0
675204,0,False,0
675243,0,False,0
675385,0,False,0
675405,0,False,0
675409,0,False,0
675442,0,False,0
675457,4,False,0
675506,1,False,0
675516,1,False,0
675535,0,False,0
675538,0,False,0
675541,0,False,0
675616,1,False,0
675651,1,False,0
675848,0,False,0
675879,0,False,0
675936,0,False,0
675956,2,False,0
676203,3,False,0
676289,0,False,0
676371,0,False,0
676376,0,False,0
676406,4,False,0
676408,2,False,0
676409,0,False,0
676585,0,False,0
676622,2,False,0
676631,2,False,0
676639,4,False,0
676669,1,False,0
676873,5,True,1
676877,0,False,0
676941,0,False,0
677045,1,False,0
677068,0,False,0
677141,1,False,0
677174,0,False,0
677213,0,False,0
677217,0,False,0
677218,7,False,1
677322,9,True,1
677329,2,False,0
677335,0,False,0
677404,3,False,0
677435,3,False,0
677513,1,False,0
677527,1,False,0
677560,0,False,0
677606,1,False,0
677695,1,False,0
677704,4,False,0
677717,1,False,0
677751,3,False,0
677963,0,False,0
677976,8,True,1
678205,1,False,0
678217,0,False,0
678243,5,False,0
678284,0,False,0
678341,1,False,0
678454,1,False,0
678460,2,False,0
678493,0,False,0
678514,0,False,0
678603,2,False,0
678616,0,False,0
678722,0,False,0
678786,1,False,0
678837,1,False,0
678925,2,False,0
678933,1,False,0
678967,0,False,0
679075,0,False,0
679132,0,False,0
679253,0,False,0
679311,0,False,0
679414,0,False,0
679437,0,False,0
679485,3,False,0
679531,17,True,1
679607,0,False,0
679609,1,False,0
679623,1,False,0
679638,0,False,0
679859,2,False,0
679908,0,False,0
679994,2,False,0
680168,0,False,0
680181,0,False,0
680304,22,True,1
680376,1,False,0
680379,2,False,0
680444,0,False,0
680445,1,False,0
680565,0,False,0
680569,0,False,0
680581,0,False,0
680738,1,False,0
680754,0,False,0
680839,1,False,0
680878,0,False,0
680886,0,False,0
680945,1,True,1
681032,2,False,0
681250,1,False,0
681270,0,False,0
681309,4,False,0
681328,2,False,0
681399,0,False,0
681593,1,False,0
681649,0,False,0
681722,1,False,0
681785,0,False,0
681822,0,False,0
681887,0,False,0
681921,0,False,0
681984,0,False,0
682103,0,False,0
682194,1,False,0
682288,0,False,0
682308,1,False,0
682356,0,False,0
682419,1,False,0
682521,16,True,1
682528,0,False,0
682571,6,False,1
682654,12,True,1
682707,0,False,0
682709,2,False,0
682813,0,False,0
682819,1,False,0
682826,0,False,0
682840,3,False,0
682979,0,False,0
682980,18,True,1
683126,0,False,0
683239,11,True,1
683276,1,False,0
683288,14,True,1
683356,0,False,0
683361,0,False,0
683470,0,False,0
683485,0,False,0
683487,0,False,0
683503,1,False,0
683660,0,False,0
683664,0,False,0
683699,0,False,0
683751,0,False,0
683791,0,False,0
683838,0,False,0
683875,0,False,0
683901,0,False,0
683909,2,False,0
683910,5,True,1
683920,0,False,0
684022,2,False,0
684081,0,False,0
684103,21,True,1
684123,0,False,0
684133,0,False,0
684155,2,False,0
684201,0,False,0
684305,2,False,0
684371,1,False,0
684386,0,False,0
684491,3,False,0
684691,1,False,0
684776,0,False,0
684826,0,False,0
684835,1,False,0
684881,0,False,0
684889,2,False,0
684934,11,False,1
685171,2,False,0
685208,0,False,0
685314,0,False,0
685346,1,False,0
685375,0,False,0
685408,1,False,0
685518,10,True,1
685533,3,False,0
685546,0,False,0
685608,1,False,0
685631,21,True,1
685683,0,False,0
685720,0,False,0
685792,17,True,1
685982,1,False,0
686031,0,False,0
686044,0,False,0
686059,0,False,0
686196,0,False,0
686220,0,False,0
686223,1,False,0
686224,0,False,0
686232,0,False,0
686371,1,False,0
686397,0,False,0
686471,0,False,0
686509,0,False,0
686555,0,False,0
686561,1,True,1
686612,22,True,1
686709,0,False,0
686728,1,False,0
686769,1,False,0
686783,0,False,0
686838,0,False,0
687170,2,False,0
687186,1,False,0
687199,1,False,0
687262,0,False,0
687401,0,False,0
687412,0,False,0
687463,0,False,0
687525,2,False,0
687533,0,False,0
687589,0,False,0
687593,0,False,0
687639,1,False,0
687748,1,False,0
687820,0,False,0
687895,0,False,0
687951,0,False,0
687962,0,False,0
688058,0,False,0
688139,2,False,0
688168,1,False,0
688178,0,False,0
688319,1,False,0
688410,0,False,0
688524,0,False,0
688533,0,False,0
688557,1,False,0
688615,2,False,0
688627,0,False,0
688691,1,False,0
688748,7,True,1
688820,0,False,0
688891,0,False,0
689000,0,False,0
689112,3,False,0
689275,1,False,0
689353,0,False,0
689389,0,False,0
689440,0,False,0
689459,0,False,0
689477,5,False,0
689818,1,False,0
689839,0,False,0
689909,2,False,0
689912,0,False,0
689981,0,False,0
690029,2,False,0
690191,1,False,0
690199,1,False,0
690494,2,False,0
690510,0,False,0
690554,0,False,0
690563,1,False,0
690637,0,False,0
690641,1,False,0
690671,1,False,0
690776,0,False,0
690797,2,False,0
690862,0,False,0
690866,2,False,0
690890,2,False,0
690916,0,False,0
690969,0,False,0
690970,1,False,0
690971,1,False,0
690984,0,False,0
691077,0,False,0
691220,0,False,0
691259,3,False,0
691262,4,False,0
691332,2,True,1
691520,0,False,0
691542,0,False,0
691626,0,False,0
691645,0,False,0
691700,5,True,1
691761,0,False,0
691909,0,False,0
692096,1,False,0
692129,0,False,0
692151,0,False,0
692252,0,False,0
692275,1,False,0
692304,1,False,0
692328,1,False,0
692535,1,False,0
692628,4,False,0
692671,0,False,0
692685,3,False,0
692729,0,False,0
692841,1,False,0
692856,2,False,0
692936,0,False,0
692992,0,False,0
693045,0,False,0
693133,0,False,0
693138,1,False,0
693196,0,False,0
693212,3,False,0
693238,0,False,0
693256,0,False,0
693295,0,False,0
693372,0,False,0
693494,1,False,0
693528,3,False,0
693608,0,False,0
693625,0,False,0
693659,1,False,0
693665,2,False,0
693791,0,False,0
693852,0,False,0
693913,0,False,0
693922,0,False,0
694021,2,True,1
694158,0,False,0
694168,14,True,1
694241,1,False,0
694388,0,False,0
694472,2,False,0
694497,1,False,0
694512,0,False,0
694648,1,False,0
694723,0,False,0
694743,0,False,0
694757,0,False,0
694828,0,False,0
694915,0,False,0
694942,0,False,0
695069,23,True,1
695076,0,False,0
695107,2,False,0
695162,14,True,1
695250,0,False,0
695342,0,False,0
695428,0,False,0
695529,1,False,0
695596,0,False,0
695624,0,False,0
695686,0,False,0
695855,0,False,0
695878,1,False,0
695965,0,False,0
695978,0,False,0
695987,0,False,0
696026,20,True,1
696090,1,False,0
696096,0,False,0
696128,1,False,0
696199,1,False,0
696329,0,False,0
696431,1,False,0
696444,0,False,0
696486,0,False,0
696502,0,False,0
696504,2,False,0
696562,0,False,0
696577,3,False,0
696609,1,False,0
696732,0,False,0
696826,0,False,0
696864,0,False,0
696897,1,False,0
697029,0,False,0
697079,0,False,0
697091,1,False,0
697162,0,False,0
697169,2,False,0
697272,0,False,0
697356,0,False,0
697393,10,True,1
697477,0,False,0
697680,1,False,0
697766,1,False,0
697837,0,False,0
697905,0,False,0
697917,0,False,0
698072,1,False,0
698122,0,False,0
698159,0,False,0
698180,0,False,0
698242,0,False,0
698390,0,False,0
698395,0,False,0
698443,2,False,0
698505,1,False,0
698510,0,False,0
698546,1,False,0
698573,0,False,0
698627,1,False,0
698647,6,False,1
698932,11,True,1
698937,2,False,0
698988,0,False,0
699194,0,False,0
699243,1,False,0
699281,12,True,1
699343,0,False,0
699397,0,False,0
699511,3,False,0
699739,0,False,0
699750,2,False,0
699751,0,False,0
699875,1,False,0
699962,0,False,0
700096,0,False,0
700145,0,False,0
700207,0,False,0
700225,1,False,0
700245,0,False,0
700260,0,False,0
700276,0,False,0
700286,0,False,0
700335,2,False,0
700343,0,False,0
700356,0,False,0
700430,0,False,0
700474,2,False,0
700497,2,False,0
700566,0,False,0
700650,13,True,1
700705,3,False,0
700731,12,True,1
700748,0,False,0
700770,1,False,0
700871,0,False,0
700918,0,False,0
700924,2,True,1
701012,0,False,0
701036,4,False,0
701216,0,False,0
701223,0,False,0
701235,1,False,0
701308,1,False,0
701391,1,False,0
701485,0,False,0
701617,1,False,0
701622,0,False,0
701645,4,False,0
701732,0,False,0
701792,14,True,1
701803,0,False,0
701954,0,False,0
702005,0,False,0
702048,0,False,0
702147,2,False,0
702161,1,False,0
702257,0,False,0
702269,0,False,0
702284,0,False,0
702327,0,False,0
702406,2,False,0
702478,0,False,0
702482,0,False,0
702493,14,True,1
702522,4,False,0
702528,2,False,0
702542,1,False,0
702588,0,False,0
702677,0,False,0
702686,1,False,0
702746,0,False,0
702800,0,False,0
702809,0,False,0
702863,3,False,0
702868,0,False,0
702884,0,False,0
702915,0,False,0
703104,0,False,0
703109,0,False,0
703249,1,False,0
703338,0,False,0
703374,0,False,0
703505,2,True,1
703507,0,False,0
703621,0,False,0
703711,0,False,0
703804,4,False,0
703852,14,False,1
703937,0,False,0
704074,3,False,0
704112,0,False,0
704149,1,False,0
704150,0,False,0
704267,0,False,0
704270,0,False,0
704423,1,False,0
704559,1,False,0
704600,3,False,0
704603,0,False,0
704607,10,True,1
704709,0,False,0
704835,4,False,0
704967,0,False,0
704968,0,False,0
705006,2,False,0
705020,0,False,0
705113,1,False,0
705196,0,False,0
705243,0,False,0
705262,0,False,0
705353,1,False,0
705453,5,False,0
705490,1,False,0
705496,1,False,0
705589,0,False,0
705633,0,False,0
705641,0,False,0
705806,1,False,0
705911,0,False,0
705980,0,False,0
706007,0,False,0
706106,0,False,0
706125,1,False,0
706199,0,False,0
706497,0,False,0
706510,1,False,0
706628,0,False,0
706792,0,False,0
706820,0,False,0
706884,13,True,1
706918,0,False,0
706962,0,False,0
707017,1,False,0
707023,0,False,0
707042,0,False,0
707114,0,False,0
707146,0,False,0
707152,1,False,0
707273,13,True,1
707276,1,False,0
707424,0,False,0
707470,1,False,0
707513,0,False,0
707557,0,False,0
707588,3,False,0
707592,0,True,1
707698,0,False,0
707699,0,False,0
707716,0,False,0
707754,0,False,0
707762,0,False,0
707869,0,False,0
707967,0,False,0
707974,0,False,0
707999,23,True,1
708020,0,False,0
708160,0,False,0
708210,1,False,0
708230,1,False,0
708258,0,False,0
708271,0,False,0
708337,0,False,0
708343,3,False,0
708360,4,False,0
708373,0,False,0
708458,0,False,0
708519,1,False,0
708539,0,False,0
708555,0,False,0
708566,0,False,0
708634,0,False,0
708654,0,False,0
708692,0,False,0
708807,0,False,0
708892,1,False,0
708933,2,False,0
708982,0,False,0
709059,2,False,0
709123,0,False,0
709238,0,False,0
709279,1,False,0
709385,4,False,0
709415,0,False,0
709472,3,False,0
709479,15,True,1
709499,0,False,0
709550,1,False,0
709566,0,False,0
709595,0,False,0
709656,1,False,0
709659,0,False,0
709724,1,False,0
709726,1,False,0
709747,0,False,0
709869,0,False,0
709920,0,False,0
709948,5,False,0
709982,1,False,0
710005,1,False,0
710029,0,False,0
710053,0,False,0
710069,0,False,0
710115,0,False,0
710145,2,False,0
710255,0,False,0
710364,1,False,0
710515,0,False,0
710598,0,False,0
711214,2,False,0
711248,3,False,0
711263,1,False,0
711319,21,False,1
711363,1,True,1
711490,0,False,0
711500,0,False,0
711510,1,False,0
711541,3,False,0
711552,0,False,0
711565,1,False,0
711567,0,False,0
711571,15,True,1
711577,0,False,0
711605,0,False,0
711625,0,False,0
711680,0,False,0
711795,0,False,0
711823,0,False,0
711853,0,False,0
711864,0,False,0
711874,0,False,0
712026,1,False,0
712062,0,False,0
712114,0,False,0
712130,0,False,0
712220,0,False,0
712236,0,False,0
712248,2,False,0
712362,1,False,0
712426,1,False,0
712521,4,False,0
712584,0,False,0
712590,0,False,0
712605,0,False,0
712636,17,True,1
713039,0,False,0
713067,23,True,1
713085,0,False,0
713094,1,False,0
713132,0,False,0
713236,0,False,0
713257,0,False,0
713299,1,False,0
713329,0,False,0
713406,0,False,0
713423,1,False,0
713465,0,False,0
713520,17,False,1
713580,0,False,0
713636,4,False,0
713831,1,False,0
713853,0,False,0
713981,15,True,1
713998,0,False,0
714121,1,False,0
714123,1,False,0
714163,1,False,0
714206,3,False,0
714270,2,False,0
714316,1,False,0
714379,0,False,0
714536,0,False,0
714555,0,False,0
714757,0,False,0
714825,1,False,0
714840,0,False,0
714939,2,False,0
714944,1,False,0
714962,4,False,0
715015,0,False,0
715184,2,False,0
715255,1,False,0
715271,0,False,0
715300,2,False,0
715369,0,False,0
715462,1,False,0
715514,0,False,0
715555,8,True,1
715640,3,False,0
715645,0,False,0
715668,14,True,1
715678,0,False,0
715689,2,False,0
715764,1,False,0
715792,7,True,1
715797,0,False,0
715817,5,False,0
715947,0,False,0
716019,2,False,0
716068,0,False,0
716197,0,False,0
716236,15,True,1
716294,0,False,0
716360,0,False,0
716362,0,False,0
716393,0,False,0
716533,0,False,0
716548,0,False,0
716589,0,False,0
716690,0,False,0
716750,2,False,0
716785,2,False,0
716812,0,False,0
716863,1,False,0
716932,1,False,0
716948,0,False,0
716961,0,False,0
717026,0,False,0
717100,3,True,1
717150,3,False,0
717229,0,False,0
717232,2,False,0
717250,0,False,0
717308,6,False,1
717359,0,False,0
717407,0,False,0
717459,1,False,0
717521,3,False,0
717565,0,False,0
717632,0,False,0
717660,1,False,0
717700,0,False,0
717762,4,True,1
717780,3,False,0
717806,1,False,0
717891,1,False,0
718029,1,False,0
718031,0,False,0
718199,0,False,0
718227,4,False,0
718409,0,False,0
718454,0,False,0
718491,1,False,0
718516,1,False,0
718655,0,False,0
718745,0,False,0
